OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00045095,E01008895,355,6,8,14,4,8,2,12,8,4,7,5,5,1,4,2,3,4,2,0,6,4,1,4,4,6,5,9,10,8,6,3,6,7,9,6,1,4,10,10,6,4,4,4,5,7,3,5,4,3,3,3,0,4,5,7,5,2,8,4,1,6,5,3,4,3,0,1,1,2,2,1,1,2,2,3,3,2,1,1,1,1,0,2,0,1,2,0,0,0,0,0
E00045097,E01008895,301,4,6,1,3,2,6,2,1,3,2,3,5,4,1,4,2,3,4,3,3,4,7,10,3,9,11,4,13,8,4,4,6,6,7,5,1,2,4,4,4,6,3,4,2,2,3,2,5,6,5,4,4,7,1,2,5,1,7,3,5,1,3,1,1,5,2,2,0,1,0,5,2,1,3,1,3,0,3,1,2,0,1,2,3,0,0,1,0,2,0,0
E00045098,E01008895,272,6,5,6,5,3,3,8,3,6,2,1,7,4,5,2,1,7,1,3,6,4,2,4,2,2,4,1,3,3,4,3,6,3,4,5,2,4,3,3,4,6,5,3,5,5,4,4,3,6,0,3,4,1,6,2,3,5,2,1,4,1,5,4,2,3,2,0,4,1,0,1,2,3,1,1,3,2,1,4,1,3,1,1,0,2,0,0,1,0,0,1
E00175685,E01008895,185,1,3,3,3,3,2,4,5,0,2,0,1,1,2,2,0,1,1,0,0,1,3,2,3,1,2,3,2,5,3,5,1,4,2,2,3,2,4,4,5,3,3,4,7,1,4,4,4,3,5,2,3,2,1,0,2,1,2,1,1,1,1,3,5,4,3,0,1,1,1,0,5,2,4,3,0,1,0,1,0,1,3,0,0,0,0,0,1,0,0,0
E00175720,E01008895,328,3,7,3,2,8,3,7,3,5,3,2,8,5,3,4,5,5,2,2,4,4,7,1,5,5,4,9,6,13,6,5,4,12,6,3,6,2,5,2,3,5,8,6,3,3,5,6,4,6,6,6,5,2,2,5,6,5,4,4,2,3,4,1,1,1,5,1,1,3,4,2,1,1,1,3,1,1,2,2,0,0,0,1,0,0,2,1,0,0,1,0
E00045099,E01008896,272,5,1,6,3,3,7,7,7,3,8,5,8,6,5,5,3,3,5,3,4,5,5,3,0,6,8,3,6,8,1,3,3,1,1,3,3,6,5,4,3,8,4,3,6,7,3,2,3,7,2,2,1,1,1,3,2,1,4,1,1,0,1,1,1,2,0,1,1,2,2,3,1,1,1,4,2,2,2,1,0,0,1,1,2,0,0,1,1,0,0,2
E00045101,E01008896,334,7,4,7,5,4,6,3,6,11,9,8,8,7,5,10,6,5,2,5,8,3,3,9,4,3,4,4,3,4,4,8,6,0,5,5,3,8,12,5,6,5,1,2,4,5,3,5,4,2,5,5,5,2,2,4,0,4,1,2,3,0,2,1,4,0,2,2,0,5,0,1,3,1,3,0,4,2,1,2,1,0,1,1,2,0,1,0,0,2,2,2
E00045105,E01008896,301,5,6,3,7,3,8,6,9,5,7,7,7,3,3,7,5,4,8,0,2,5,4,4,3,4,5,2,7,2,2,4,8,6,5,4,6,4,8,4,5,5,4,3,3,8,2,1,5,2,4,8,4,6,3,1,1,0,1,0,1,3,3,5,1,2,4,1,1,1,2,2,2,4,1,3,0,0,0,3,1,0,0,1,1,0,0,0,0,1,0,0
E00045106,E01008896,347,5,5,5,4,7,4,7,9,6,7,3,6,13,4,13,9,8,6,9,2,8,4,5,8,2,8,2,8,8,2,2,3,3,2,4,4,5,4,8,4,7,5,4,6,2,4,3,4,3,4,3,3,3,4,5,4,3,6,1,3,1,4,4,1,1,0,1,2,1,1,5,2,3,0,2,0,2,3,1,0,1,2,1,1,1,1,1,0,1,0,1
E00045109,E01008896,399,9,6,6,8,7,8,8,11,10,12,10,8,7,8,7,8,6,6,12,5,5,5,3,6,5,8,3,4,7,7,7,4,7,5,5,5,6,9,7,6,3,4,4,5,3,6,2,10,4,6,1,2,3,9,3,4,4,5,2,3,2,5,3,1,3,2,1,2,2,0,3,3,1,0,0,0,2,1,1,2,0,2,0,0,0,1,2,0,0,1,0
E00045100,E01008897,364,7,3,2,5,3,8,10,9,3,6,4,4,1,9,7,4,6,7,5,4,4,6,2,4,4,8,3,6,4,8,4,5,2,3,2,2,6,5,6,9,3,1,7,2,4,3,5,2,1,2,6,6,7,6,4,4,9,6,2,6,2,4,7,2,6,4,3,3,3,2,4,4,3,2,6,2,1,2,0,1,1,1,2,1,0,5,1,2,2,0,2
E00045102,E01008897,436,12,6,10,4,8,10,2,8,5,6,6,4,8,7,9,7,8,6,9,6,5,10,11,2,2,9,4,5,2,2,3,6,1,5,7,3,6,10,5,4,7,6,2,8,4,3,8,10,2,6,6,2,6,3,5,2,7,5,6,6,1,1,1,5,3,8,3,5,3,9,5,3,5,3,2,3,1,1,3,6,5,3,0,2,0,0,0,4,2,2,0
E00045103,E01008897,350,2,7,4,5,6,8,4,4,6,9,4,5,4,5,10,5,8,5,6,5,9,6,3,5,3,5,4,1,7,3,4,1,5,4,3,3,1,3,5,7,1,4,4,8,4,6,6,7,2,6,2,4,0,3,4,4,2,2,3,3,1,7,8,3,4,3,1,4,4,6,3,4,1,4,1,3,3,0,3,3,1,3,0,3,1,0,2,3,0,1,1
E00045107,E01008897,372,9,8,6,9,11,8,7,9,6,10,7,15,6,6,10,5,5,6,2,3,6,5,4,2,3,1,5,5,7,6,3,6,5,5,8,3,4,9,5,8,6,5,5,7,2,1,3,5,6,5,3,2,1,2,4,4,3,3,4,5,3,3,3,3,0,2,3,1,1,0,4,4,2,1,0,1,2,0,0,1,1,2,1,1,2,1,2,3,1,0,0
E00045112,E01008897,324,6,6,5,6,5,5,5,5,4,5,1,5,2,7,2,4,9,8,5,8,3,5,4,3,2,11,6,4,8,4,7,3,4,2,2,5,4,0,9,2,6,4,2,5,2,2,2,5,2,8,4,7,4,8,9,5,5,3,5,2,2,2,3,0,2,2,3,2,1,4,1,2,5,2,3,1,1,2,0,0,0,1,1,1,0,0,1,0,0,0,1
E00045104,E01008898,408,16,7,4,14,9,10,6,11,6,7,11,9,12,7,8,7,4,6,10,5,4,10,9,10,5,6,3,4,6,7,3,6,5,3,6,7,6,6,5,7,3,2,5,4,8,4,8,5,6,7,5,4,3,6,4,1,4,4,1,6,3,3,1,1,1,3,1,1,4,1,0,1,0,2,1,0,1,1,1,0,0,0,2,0,2,1,0,0,0,0,0
E00045108,E01008898,294,11,1,7,6,5,7,6,4,6,5,7,6,3,3,2,2,3,5,3,2,5,7,6,3,4,7,3,3,5,5,3,3,1,2,5,6,6,4,4,4,3,2,3,3,3,2,5,1,4,3,2,6,2,3,1,3,4,3,3,4,2,2,2,1,4,0,4,4,0,2,4,2,3,2,1,1,2,1,1,2,2,2,1,1,1,1,2,0,0,1,3
E00045111,E01008898,373,5,6,7,11,7,12,4,5,9,8,5,4,11,9,5,6,7,6,10,12,7,1,9,5,4,2,5,7,4,5,5,2,3,4,5,3,5,5,3,6,3,4,5,5,2,9,8,5,5,2,5,2,3,3,2,6,7,3,3,3,2,0,1,3,1,2,1,0,0,2,2,3,2,5,2,4,1,2,2,1,3,0,0,4,1,1,0,1,0,0,3
E00045115,E01008898,371,4,8,8,13,6,3,3,7,8,8,10,5,1,10,12,9,10,6,3,7,6,6,9,9,5,7,6,4,5,3,6,3,5,5,1,8,5,3,7,6,7,4,2,2,3,4,5,7,7,2,3,4,6,4,4,1,5,5,1,4,2,5,2,4,1,2,1,2,1,1,1,1,1,2,2,1,0,2,0,1,3,1,1,0,1,0,1,1,0,0,1
E00045117,E01008898,353,4,3,5,7,4,4,8,6,7,9,6,7,14,8,10,7,7,8,4,5,6,4,11,3,4,5,3,7,6,2,5,7,5,6,2,8,7,4,6,3,1,3,5,7,2,6,0,1,3,5,4,3,6,5,4,5,3,2,6,6,3,3,2,2,4,1,1,0,0,4,0,2,2,0,2,1,0,1,0,0,4,2,0,1,0,0,0,1,0,2,1
E00045214,E01008899,312,9,8,11,5,6,11,3,6,5,4,2,3,5,5,7,7,3,5,5,5,2,4,1,2,4,9,4,3,7,3,4,4,4,4,4,5,6,9,8,5,4,9,4,5,4,5,4,2,1,1,5,5,5,4,2,5,2,3,3,4,0,5,3,1,1,3,4,1,1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
E00045223,E01008899,334,3,8,3,7,6,7,7,7,5,3,6,8,8,1,4,10,5,10,8,7,6,6,5,4,5,9,9,4,4,5,2,7,7,4,3,1,2,2,7,4,3,2,5,5,3,7,6,5,5,3,5,8,4,4,2,1,4,2,1,1,2,1,0,5,2,2,1,2,1,0,0,0,1,1,1,1,1,1,1,3,0,1,1,1,0,5,0,1,0,2,2
E00045233,E01008899,307,4,6,6,4,5,7,8,9,7,4,10,7,9,7,7,7,5,7,10,7,3,6,4,5,1,2,3,1,6,3,6,3,2,6,3,2,2,4,4,4,3,8,3,5,5,5,3,2,1,5,2,2,4,4,2,6,1,2,5,2,2,3,4,0,1,2,1,1,4,1,1,1,1,2,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
E00175677,E01008899,309,4,5,5,3,2,4,5,4,4,3,1,3,2,2,1,2,2,5,10,11,8,6,2,4,4,6,10,3,5,9,4,5,5,3,3,5,4,2,4,2,2,3,3,5,1,1,2,1,3,3,5,4,5,4,3,1,3,7,2,3,4,1,7,8,2,5,5,2,3,2,0,1,2,1,0,5,0,2,2,1,3,5,4,2,2,0,1,2,0,1,3
E00045174,E01008901,478,2,6,3,12,8,7,10,7,7,5,6,9,11,9,9,5,6,10,6,9,6,8,11,16,5,5,6,5,12,5,5,5,12,7,7,6,6,7,6,5,9,4,2,8,5,6,7,6,4,4,4,6,9,9,4,5,6,5,4,9,4,5,1,4,7,4,3,8,3,3,3,3,2,4,1,2,2,1,1,1,2,0,1,1,1,0,0,1,1,0,1
E00045222,E01008901,113,7,1,2,2,1,1,1,4,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,2,2,2,3,3,2,5,4,3,3,2,2,0,3,2,1,2,0,4,2,1,2,2,2,2,1,3,5,2,3,2,0,0,2,0,2,1,1,1,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
E00045234,E01008901,423,4,8,9,8,5,4,9,9,5,8,8,11,7,9,8,8,7,5,8,6,8,7,13,7,6,5,8,12,8,8,5,5,3,8,7,6,4,2,6,6,4,7,5,3,5,5,3,6,4,1,2,5,4,5,3,7,0,4,5,2,2,5,1,1,4,3,2,5,4,3,3,3,1,0,3,0,3,0,1,2,4,0,3,2,4,2,1,0,0,0,1
E00045236,E01008901,458,3,6,8,8,6,5,9,3,7,7,15,6,4,6,6,9,3,8,5,5,9,9,8,4,10,8,7,11,8,8,8,8,9,10,5,4,11,5,6,6,8,7,6,7,6,8,6,5,4,7,1,7,4,5,3,2,4,5,6,5,3,4,4,7,2,3,6,1,3,3,4,3,1,1,2,1,3,1,2,2,4,3,2,3,0,1,0,0,0,0,0
E00045238,E01008901,294,6,7,3,6,3,7,3,4,7,5,5,2,6,7,4,3,8,4,5,3,4,5,2,2,5,3,4,4,5,1,2,7,3,2,1,5,4,5,4,3,6,3,1,7,4,2,2,5,2,5,7,6,5,6,4,2,1,3,1,1,0,2,1,1,2,0,1,0,0,5,2,1,6,3,3,3,0,1,1,3,5,5,6,0,0,1,0,0,0,0,0
E00045168,E01008905,397,3,2,11,9,6,8,7,10,8,12,5,10,13,11,12,4,7,8,13,10,7,5,4,7,3,8,4,4,4,6,5,6,11,3,4,3,6,7,4,7,5,7,4,8,5,2,4,3,7,3,5,6,5,4,2,3,2,0,2,1,1,2,2,0,1,5,3,1,2,3,4,1,2,0,0,2,2,1,2,2,0,0,2,1,0,0,1,1,0,0,1
E00045176,E01008905,436,4,6,5,6,4,6,8,9,8,7,13,9,16,13,13,6,6,11,8,10,6,10,6,8,5,6,6,6,5,5,5,6,5,4,7,4,7,7,8,2,10,4,4,7,6,4,3,6,5,6,3,5,10,4,7,5,4,3,2,6,1,2,4,0,2,2,4,3,3,2,3,1,0,3,2,0,0,1,1,2,1,0,0,1,0,1,0,0,1,2,4
E00045178,E01008905,404,5,6,13,6,6,9,7,8,7,6,7,9,12,10,7,7,9,6,7,6,7,6,7,9,6,10,6,8,3,7,3,4,7,8,4,3,6,4,8,8,6,10,6,2,5,3,3,3,6,4,7,7,3,2,5,5,6,3,0,1,2,1,1,0,3,3,1,5,2,0,1,1,3,1,0,2,3,2,0,2,0,1,0,1,1,1,0,0,1,0,2
E00045241,E01008905,523,9,10,7,9,7,10,8,10,10,9,11,12,7,12,7,10,6,7,11,12,11,7,11,10,9,8,8,12,5,9,6,13,11,11,5,6,2,6,8,8,12,7,11,11,8,4,8,7,5,12,5,7,6,9,5,5,3,2,3,1,6,3,2,2,4,1,2,2,3,0,1,2,3,0,0,0,2,1,1,3,0,0,1,0,0,1,1,1,0,0,0
E00045180,E01008906,332,7,11,14,3,11,8,6,10,9,6,11,6,4,6,3,9,6,8,6,9,11,3,4,5,3,4,3,6,1,6,2,6,2,5,7,5,7,5,7,10,4,8,6,7,4,5,3,2,5,3,2,3,1,2,0,2,1,2,0,2,0,1,1,0,1,1,2,0,3,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
E00045183,E01008906,520,6,9,12,9,9,7,6,5,6,6,11,9,12,13,5,9,16,11,10,11,12,14,7,7,8,11,11,15,4,9,8,7,5,8,4,5,8,6,7,9,10,3,6,4,10,5,13,8,8,8,5,8,9,3,4,3,4,2,3,3,3,4,1,4,4,5,4,4,1,4,2,1,0,2,3,0,1,3,0,3,0,2,0,1,0,0,0,0,0,1,1
E00045186,E01008906,426,6,5,12,7,11,6,7,7,9,5,8,7,6,8,8,7,9,2,6,16,13,10,10,6,3,8,8,5,9,7,3,5,8,6,7,2,8,7,9,5,6,7,4,5,6,3,6,5,3,8,3,2,4,4,1,6,3,5,5,3,4,4,4,0,5,2,1,2,2,2,1,0,1,2,0,4,3,4,0,0,0,0,0,0,1,0,1,1,2,0,0
E00045187,E01008906,370,3,4,11,11,6,8,8,6,6,6,5,12,9,6,11,8,10,7,4,11,13,10,5,5,4,4,9,6,7,0,7,2,2,6,1,5,5,2,3,8,4,4,5,6,3,6,6,6,7,7,2,3,6,2,5,1,4,2,3,3,2,0,2,2,0,1,0,0,3,1,0,1,0,1,0,2,0,2,1,3,1,2,0,0,0,0,3,0,0,0,2
E00045247,E01008906,309,11,3,7,5,9,7,6,8,7,8,6,5,6,8,8,6,3,13,9,4,14,5,7,4,5,2,2,4,2,5,3,3,2,1,4,6,7,4,6,3,9,9,4,6,4,4,6,4,5,4,4,2,0,0,1,0,3,1,1,1,3,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
E00045166,E01008907,358,1,5,5,3,2,6,7,4,6,10,3,10,5,4,6,5,10,7,1,8,8,10,3,9,6,4,7,5,8,3,7,2,7,7,7,7,2,5,7,3,7,5,6,7,3,6,6,7,1,6,5,4,4,4,3,1,1,3,2,3,4,6,4,2,1,3,5,0,1,1,1,2,2,0,1,3,1,1,1,0,0,4,2,3,0,0,0,0,0,1,0
E00045167,E01008907,453,3,13,3,1,12,4,7,5,5,8,12,11,6,8,7,6,8,10,7,8,12,7,10,6,5,3,7,4,10,11,8,9,9,4,8,9,9,3,4,15,5,11,4,5,9,8,4,9,14,10,4,5,4,5,4,4,3,1,4,2,2,5,2,2,1,0,2,1,3,1,1,5,3,0,0,2,1,3,2,0,0,1,1,1,0,0,1,0,0,0,1
E00045184,E01008907,333,6,6,6,3,12,11,4,10,4,3,6,6,3,6,7,4,5,6,6,3,4,6,6,7,4,7,8,2,1,2,6,2,5,4,2,1,5,6,4,7,6,6,5,2,5,3,5,4,4,4,4,3,1,3,3,1,2,2,2,3,4,2,3,4,6,3,4,3,1,0,2,2,1,2,4,3,4,1,1,1,1,1,0,0,2,0,0,1,0,1,2
E00045189,E01008907,345,1,4,10,10,1,4,6,6,4,8,10,3,7,8,3,1,4,4,2,4,6,6,6,6,4,8,5,7,6,5,9,4,4,7,5,11,6,4,3,6,7,2,4,3,12,6,6,11,5,4,2,2,6,2,5,3,3,2,3,2,3,5,1,1,2,2,2,0,1,2,1,2,2,1,1,1,0,1,0,1,2,1,1,1,0,1,0,0,0,0,2
E00045242,E01008907,299,3,7,5,5,7,3,3,4,2,5,8,3,8,6,4,6,5,7,10,5,4,6,4,7,4,3,6,4,5,2,3,2,3,12,5,4,7,3,2,9,6,5,2,6,3,8,3,8,2,2,4,2,5,2,0,2,3,1,2,2,1,1,2,1,0,3,1,3,1,2,0,1,0,2,0,2,0,0,2,0,1,1,1,2,0,1,0,0,0,1,1
E00045169,E01008909,422,4,6,2,7,5,10,8,6,7,9,8,9,13,10,10,11,10,6,7,9,7,9,6,7,6,6,3,8,8,5,8,3,8,3,6,2,4,3,4,9,5,2,4,3,6,9,6,7,2,8,6,5,4,9,6,4,7,4,4,4,5,0,4,5,1,0,2,0,0,1,2,2,3,6,3,0,2,2,1,0,0,0,1,0,0,0,0,0,2,0,3
E00045177,E01008909,585,11,20,15,14,13,11,10,17,17,20,18,18,19,17,14,12,12,9,14,12,10,6,5,10,5,11,6,4,8,8,3,9,5,9,5,9,6,8,3,9,9,7,7,10,10,7,5,4,6,7,4,4,5,8,3,1,1,2,3,3,0,5,2,3,1,6,6,1,3,3,4,1,2,3,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0
E00045193,E01008909,501,5,9,10,20,10,7,14,13,11,13,8,12,15,14,18,14,12,8,13,9,5,8,5,8,3,8,7,9,8,3,4,7,4,4,8,6,8,7,4,4,7,4,4,9,5,9,6,7,5,10,6,4,6,3,4,4,5,2,4,0,4,2,6,3,4,2,0,3,1,1,3,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0
E00045197,E01008909,404,3,3,5,11,8,8,11,10,12,8,13,16,13,9,14,14,12,11,11,13,7,6,5,7,5,1,4,2,3,2,3,2,4,4,5,2,6,5,5,4,7,5,2,7,3,6,3,5,3,5,9,1,4,3,3,3,4,3,8,3,2,5,2,3,1,1,2,1,1,0,1,4,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00045170,E01008910,472,5,4,6,8,9,5,3,10,8,5,10,6,8,11,8,15,15,12,8,5,15,14,6,11,11,15,15,8,5,7,6,6,4,4,6,4,6,7,7,5,4,9,6,7,6,5,7,8,3,9,5,7,6,7,4,4,4,7,6,2,1,2,3,2,3,3,1,3,2,2,3,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2
E00045179,E01008910,526,5,8,10,11,8,9,10,4,8,8,7,7,11,7,10,14,15,15,12,10,14,13,12,11,3,5,10,9,7,8,4,7,6,4,6,9,3,7,11,4,4,12,13,3,8,7,6,6,4,7,5,6,6,6,7,5,6,9,6,6,2,7,3,2,2,4,0,2,0,3,2,5,3,1,1,0,1,0,0,1,1,1,2,0,0,5,0,0,0,0,4
E00045192,E01008910,134,3,0,1,3,2,4,1,1,0,6,4,3,4,3,3,10,6,6,4,3,4,2,0,3,1,2,3,2,1,1,2,1,1,2,1,1,2,3,2,3,1,2,0,0,2,1,5,0,2,0,2,1,2,0,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
E00045195,E01008910,406,6,3,9,5,6,2,8,4,6,4,7,8,6,4,8,9,4,11,14,6,8,5,10,8,7,4,4,11,9,8,7,4,6,5,3,5,7,7,9,7,10,9,3,8,8,7,10,5,3,4,4,6,2,9,4,9,7,4,3,2,2,1,1,2,1,3,2,1,1,0,3,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1
E00045243,E01008910,68,5,3,0,3,1,1,1,1,2,5,2,2,0,2,1,0,0,0,1,0,0,0,2,2,0,0,1,2,1,2,1,0,3,3,1,0,1,4,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
E00045171,E01008911,595,12,10,12,15,7,17,10,11,21,14,13,17,13,19,13,12,12,10,10,8,14,1,7,11,8,5,10,7,6,2,7,3,7,8,5,7,6,4,7,9,6,6,11,3,7,6,10,4,11,7,6,3,5,3,9,8,3,4,2,5,10,6,2,7,2,1,2,0,1,2,1,1,0,2,1,6,1,1,1,3,5,1,2,4,0,2,4,3,0,3,12
E00045196,E01008911,250,3,2,4,4,4,6,5,7,6,5,6,5,3,9,8,9,4,6,6,7,6,2,3,2,1,2,1,2,3,2,3,3,2,2,4,3,2,4,2,3,4,2,3,3,3,1,4,4,5,4,3,2,1,2,3,1,5,4,2,1,2,5,2,6,1,1,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,3,0,5,0,0,0
E00045199,E01008911,561,11,9,14,14,15,13,16,13,11,6,9,5,9,10,12,9,6,9,9,7,11,9,13,6,4,10,12,5,4,7,6,10,10,17,12,9,9,8,9,9,11,7,8,3,8,2,6,6,9,5,3,6,5,2,4,7,5,6,5,4,4,7,3,3,7,1,3,4,3,1,1,4,0,1,1,2,0,1,3,0,0,3,0,2,2,3,0,0,2,0,1
E00045204,E01008911,612,19,16,20,17,24,20,24,16,18,15,12,13,11,12,12,7,5,3,5,3,5,1,8,7,6,8,7,5,2,5,8,12,10,9,13,7,9,8,6,7,7,6,14,11,6,8,7,7,3,5,8,5,7,5,8,9,2,3,3,4,7,2,5,1,5,1,0,1,0,2,2,1,2,1,1,3,0,4,4,3,5,2,1,3,4,0,3,3,0,3,0
E00045188,E01008913,254,10,8,6,7,8,8,9,6,1,2,5,1,3,2,1,1,3,0,2,1,1,1,3,2,5,7,4,3,5,2,6,7,10,7,5,6,5,5,7,6,6,2,4,6,3,5,4,4,5,4,2,2,1,3,1,1,0,5,2,0,0,0,4,0,1,0,0,2,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00045194,E01008913,589,19,7,13,13,11,10,16,9,15,10,12,10,10,13,13,9,8,8,7,6,10,5,13,14,18,10,10,8,9,8,14,20,17,12,14,12,11,4,6,9,8,6,7,5,8,7,6,6,6,6,3,3,4,8,6,6,7,0,2,8,5,4,2,2,0,2,1,2,1,1,2,1,0,1,1,1,0,1,1,0,0,1,3,0,0,1,0,0,1,0,0
E00045200,E01008913,457,2,2,5,1,5,0,7,4,3,7,7,7,8,8,9,14,8,12,7,8,10,6,6,10,7,5,3,6,2,0,5,6,5,5,3,8,3,6,7,8,7,5,6,3,3,8,2,4,1,7,1,1,5,8,3,1,5,4,2,4,4,7,11,11,9,6,5,3,3,3,2,3,3,5,2,4,3,5,3,7,7,7,2,5,7,3,1,2,1,1,7
E00045202,E01008913,322,3,6,4,8,3,7,5,6,3,7,3,6,2,6,5,6,10,4,2,7,7,3,4,6,2,7,4,5,4,5,7,5,8,4,7,6,2,1,2,6,4,10,3,4,6,5,5,4,3,5,4,2,2,4,5,4,4,7,1,6,3,2,2,1,1,0,3,1,1,0,2,1,1,0,0,1,1,1,1,2,2,2,2,1,1,0,0,0,0,1,3
E00045207,E01008913,272,10,5,8,7,7,6,6,6,9,2,4,2,4,6,0,5,4,5,4,1,1,4,4,5,1,3,3,3,6,4,1,7,3,1,5,4,1,5,3,11,4,5,6,5,4,6,5,4,3,2,5,4,3,3,4,2,1,1,3,2,1,3,2,0,1,3,1,2,1,1,2,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0
E00045203,E01008914,655,16,17,23,23,25,23,17,20,16,16,18,12,9,11,4,14,6,6,11,8,6,6,13,13,14,9,8,12,16,9,14,9,17,15,12,8,16,11,9,10,9,7,8,7,8,5,7,6,4,5,7,2,4,5,3,5,4,2,4,6,0,3,3,4,0,1,0,0,1,0,1,0,2,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2
E00045208,E01008914,573,12,12,12,9,9,16,16,18,12,12,12,8,11,12,13,18,13,15,12,16,16,22,19,19,12,3,10,5,4,5,6,8,8,9,5,8,11,9,8,7,11,5,6,3,8,3,5,3,5,5,4,7,3,3,2,3,3,4,5,4,3,3,4,2,1,0,2,0,1,2,0,2,0,2,2,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
E00045210,E01008914,348,5,11,4,5,9,5,8,3,6,6,9,9,5,4,5,10,15,10,5,3,8,6,6,9,6,5,2,5,2,5,5,2,5,6,10,6,5,3,7,11,5,7,6,3,3,2,3,1,4,6,1,2,2,2,3,5,6,2,2,2,1,2,0,2,2,1,2,0,2,0,1,1,3,2,0,1,1,0,0,1,1,0,0,1,0,0,1,2,0,0,3
E00045212,E01008914,474,6,3,17,7,14,8,11,15,12,8,8,8,7,9,6,30,5,5,6,8,20,12,13,15,13,5,7,6,11,10,9,6,6,6,3,5,3,8,7,5,5,5,5,8,8,7,4,4,3,4,4,5,2,4,3,5,4,5,3,2,1,1,0,0,2,1,0,1,1,1,1,3,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,1
E00175733,E01008914,114,1,2,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,2,0,2,7,5,12,3,8,4,13,3,2,6,2,3,4,4,1,2,1,2,1,1,0,1,2,1,0,1,1,1,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
E00175735,E01008914,609,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,13,12,31,31,49,64,63,24,25,14,14,18,15,21,12,12,11,11,14,13,15,8,11,8,9,10,6,3,6,4,4,4,4,3,2,3,3,3,0,3,5,5,2,2,1,2,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
E00175794,E01008914,785,4,2,3,2,3,3,2,1,2,1,1,0,1,1,0,0,0,0,3,12,120,100,113,75,79,24,34,25,28,19,16,6,6,9,10,3,5,4,4,3,2,4,3,4,5,1,6,1,2,3,2,2,2,2,2,1,3,0,3,1,1,1,0,0,1,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
E00045213,E01008915,407,8,7,6,10,10,2,6,7,15,4,6,8,8,10,5,9,5,10,9,7,11,3,8,7,7,6,6,3,6,5,6,11,6,5,5,5,9,3,6,7,5,5,4,5,3,9,0,2,4,11,6,0,4,10,0,5,1,5,2,0,5,3,4,2,1,4,2,2,2,2,1,1,2,0,2,1,0,1,3,2,2,0,0,1,1,1,1,1,0,0,2
E00045215,E01008915,499,9,13,12,11,4,10,19,14,11,7,10,7,12,11,8,5,9,8,6,7,10,6,7,11,11,9,9,5,6,9,9,9,7,9,8,10,8,9,15,11,8,10,6,8,4,9,3,6,7,4,6,3,5,2,5,1,3,6,3,3,4,2,2,3,2,1,2,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
E00045216,E01008915,349,6,5,9,7,12,15,4,10,14,4,6,3,10,10,8,6,4,5,3,4,8,5,6,6,6,3,6,5,2,4,3,5,3,0,8,5,7,8,6,5,3,7,2,5,4,4,6,8,0,7,4,5,1,5,3,0,3,1,2,2,1,1,1,1,1,0,1,0,1,3,2,0,0,1,1,3,0,1,0,1,3,1,0,0,0,2,1,0,2,0,3
